,id,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,avg_price_energy,avg_price_power,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_unknown,channel_sales_usilxuppasemubllopkaafesmlibmsdf
3862,49e1822e69c9192453a1b04128f7231b,2264,0,0,2010.01,2017.01,2010.01,2016.01,248.93,0,0.0,16.28,0.1458839999999999,0.0,44.31137796,0,0.0,34.68,34.68,1,24.43,6,13.856,0,0.04989627777777777,14.755643419999993,1,0,0,0,0,0,1,0
3863,81a3f91340e0cb79a6e1c7b04b2a394f,1633,17990,319,2011.05,2016.05,2011.05,2015.05,200.94,319,0.0,15.13,0.165214,0.087961,44.31137796,1,38.79,27.69,27.69,3,16.33,5,15.0,0,0.0861149444444444,14.790211820000003,1,0,0,0,0,0,0,1
3864,1d4989095a1ca9f9f1a9366483c5176c,17462,0,0,2012.12,2016.12,2015.11,2015.12,2587.32,0,0.0,19.55,0.143478,0.0,44.31137796,0,0.0,3.56,3.56,1,204.82,3,13.2,0,0.04925155555555553,14.76552012,0,1,0,1,0,0,0,0
3865,c6690545064757a42e8b596d7cce9d57,13892,0,1373,2009.12,2016.12,2009.12,2015.12,1392.17,1373,0.0,131.76,0.1152369999999999,0.100123,40.606701,0,133.88,2.6,2.6,1,165.67,6,20.7,0,0.10044033333333328,27.04397866666666,1,0,0,0,0,0,1,0
3866,dfb3dd2e26e12e77ada39d08c65d6a0f,21821,0,2547,2013.01,2016.05,2015.05,2015.01,1320.97,1401,0.0,59.56,0.199224,0.0,45.80687796,0,280.85,30.75,30.75,1,228.22,3,13.856,0,0.08311555555555554,20.166283436666667,0,0,1,0,1,0,0,0
3867,c4fd3bba5bfc9b8c8817d7c05d86b3fb,2309,0,0,2012.06,2016.07,2015.05,2015.07,328.01,0,0.0,16.91,0.14317,0.0,44.31137796,0,0.0,19.48,19.48,1,29.23,4,13.856,0,0.048928361111111096,14.790211820000003,0,0,1,0,1,0,0,0
3868,ea0edff86f182de2d5fe7ae4932a385a,13154,0,805,2013.03,2016.03,2013.03,2015.03,1360.9,805,0.0,128.9,0.1169,0.1000149999999999,40.606701,0,78.13,31.32,31.32,1,148.16,3,17.32,0,0.1002259166666666,27.1254374,0,0,1,1,0,0,0,0
3869,b102716f474a71baa9ed0b62ff4efc5f,4124,9566,0,2010.06,2016.03,2014.03,2015.03,618.3,0,0.0,15.57,0.1458839999999999,0.0,44.31137796,1,0.0,23.76,23.76,3,59.31,6,10.392,0,0.04986727777777777,14.755643453333327,1,0,0,0,0,0,1,0
3870,79a71ab577e6211fded6ae4fcb846556,334821,0,43475,2013.04,2016.04,2013.04,2015.04,4057.7,8402,0.0,140.73,0.1169099999999999,0.100572,40.606701,0,793.1,25.34,25.34,1,562.36,3,21.0,0,0.10077833333333326,27.11638653333333,0,1,0,0,1,0,0,0
3871,f74d848c10cf9e1fb4eefc7a4fbc9e6e,7619,0,753,2011.05,2016.05,2011.05,2015.05,800.31,753,0.0,132.51,0.115174,0.098837,40.606701,0,75.6,31.26,31.26,1,82.45,5,17.25,0,0.09948824999999993,27.10733566666666,1,0,0,0,0,0,1,0
3872,7a3612b5d7e5ff4d72a6fbf12813b06c,3492,0,0,2011.05,2016.05,2014.04,2015.05,523.74,0,0.0,62.61,0.1457109999999999,0.0,44.31137796,0,0.0,33.12,33.12,1,54.87,5,13.2,1,0.049989777777777765,14.814903319999999,1,0,0,0,0,0,0,1
3873,1baef76db57f982d233e8f312225b24c,2940360,155531,269980,2010.11,2016.11,2010.11,2015.11,2876.35,2800,0.0,18.07,0.166178,0.087538,44.31137796,1,306.39,4.83,4.83,2,246.46,5,10.35,0,0.08383955555555546,14.760581819999997,1,0,0,0,0,1,0,0
3874,e29c9b531f1e49320ef67f46cae4941e,8367,0,0,2009.1,2016.1,2009.1,2015.1,487.65,0,0.0,15.98,0.146348,0.0,45.80687796,0,0.0,18.12,18.12,1,46.35,6,10.392,0,0.049984499999999994,14.848853419999998,1,0,0,0,1,0,0,0
3875,e2eff64816d80973b0ee77ea43d8c94d,706,0,113,2009.1,2016.1,2015.09,2015.1,33.57,33,0.0,128.37,0.114667,0.099548,41.27136420000001,0,3.32,59.28,59.28,1,3.32,6,29.7,0,0.10025566666666663,27.17319186666666,1,0,0,0,0,0,1,0
3876,9157f8da1501e03e33ef6d979f05eb3f,2698961,1210214,243989,2011.05,2016.05,2014.04,2015.06,8269.74,25925,0.0,157.01,0.097701,0.0894269999999999,58.99595196,1,2390.55,-4.95,-4.95,2,611.44,5,65.0,0,0.08910508333333327,34.677296000000005,0,0,1,0,0,1,0,0
3877,41b15123b888f022ac9ce0351afd3a88,19344,0,4942,2012.01,2017.01,2015.11,2016.01,2392.4,4942,0.0,16.26,0.158566,0.080667,44.31137796,0,594.46,29.76,29.76,1,200.61,4,13.2,0,0.08282499999999997,14.755643453333327,1,0,0,0,0,0,0,1
3878,75aec3ed0793cd84fb4ca2b5242f9d98,543878,1455551,63993,2010.09,2016.09,2010.09,2015.09,1030.84,2321,0.0,135.08,0.115174,0.098837,40.606701,1,227.21,14.77,14.77,2,110.2,5,16.5,0,0.0989705833333333,27.071131666666663,1,0,0,0,0,1,0,0
3879,2b6f63d30799ad624029145205a9c162,6347,0,0,2009.08,2016.08,2009.08,2015.08,945.14,0,0.0,16.14,0.144902,0.0,44.31137796,0,0.0,15.72,15.72,1,86.44,6,13.2,0,0.049566055555555495,14.775396753333332,0,1,0,0,0,0,1,0
3880,204eba591de797470ec269db03d64b8c,23271,0,2132,2012.05,2016.05,2012.05,2015.06,3423.64,2132,0.0,9.66,0.143166,0.0,44.31137796,0,308.02,17.13,17.13,1,307.5,4,10.3,0,0.0491216111111111,14.790211820000003,0,0,1,0,1,0,0,0
3881,d420f92dd9815c4391e5f8b603ad708b,8460,0,1354,2010.03,2016.03,2010.03,2015.03,1269.43,1354,0.0,16.62,0.146694,0.0,44.31137796,0,200.19,25.18,25.18,1,138.24,6,11.0,0,0.049944361111111064,14.755643486666663,1,0,0,1,0,0,0,0
3882,d2c6a6412baa32092f582bca3217660f,34866,0,2670,2012.02,2016.02,2013.11,2015.03,3607.92,2670,0.0,131.18,0.1169,0.1000149999999999,40.606701,0,268.55,29.64,29.64,1,400.69,4,19.8,0,0.10023721212121206,27.132842654545453,1,0,0,0,0,1,0,0
3883,9ad5f18b5063556b029abfa78ddd1065,24793,0,0,2011.03,2016.03,2015.02,2015.03,3637.12,0,0.0,18.22,0.141838,0.0,44.31137796,0,0.0,22.76,22.76,1,429.46,5,11.045,0,0.0487473611111111,14.800088420000002,0,0,1,0,1,0,0,0
3884,a4daa973a256eb01c5dd83d8f5310cae,834128,0,113655,2010.06,2016.08,2014.08,2015.08,1045.13,1084,0.0,145.67,0.109966,0.0936289999999999,40.606701,0,105.24,-2.22,-2.22,4,64.96,6,18.0,0,0.09577649999999993,27.08923366666666,1,0,0,0,0,1,0,0
3885,41d3461060cf7c26a75587be24c0283a,2012791,0,218619,2011.06,2016.06,2011.06,2015.06,5608.33,0,0.0,15.97,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,20.12,20.12,1,467.94,5,13.8,0,0.08490945454545451,14.787967065454547,1,0,0,0,0,1,0,0
3886,6f75a8d297b6daeb2ea7001e9f677061,30373,0,0,2011.09,2016.09,2015.08,2015.09,3246.99,0,0.0,131.76,0.114782,0.099665,40.606701,0,0.0,13.31,13.31,1,390.99,4,27.713,0,0.1014099166666666,27.15259,0,1,0,0,0,1,0,0
3887,ac08555c71c4d6f4a404b125e699e8e1,63354,0,5367,2011.05,2016.05,2011.05,2015.06,6095.28,5367,0.0,142.2,0.114481,0.098142,40.606701,0,513.0,28.83,28.83,1,664.63,5,42.0,1,0.09908186111111104,27.10733566666666,1,0,0,0,0,0,0,1
3888,6a0f34a693b0c4fb9b633ee78b0fe8f6,26561,0,1711,2010.11,2016.11,2015.11,2015.11,2642.47,1711,0.0,129.96,0.114782,0.099665,40.606701,0,162.24,4.98,4.98,1,335.92,5,26.3,0,0.10185108333333327,27.05302966666666,0,0,1,0,1,0,0,0
3889,900fc2cee06981caf61636342fd6afca,3856,0,281,2011.1,2016.1,2015.09,2015.1,400.47,281,0.0,132.47,0.115939,0.100823,41.1052014,0,28.06,27.48,27.48,1,49.12,4,16.5,0,0.10335799999999995,27.145414066666664,1,0,0,0,0,0,0,1
3890,10279c6d42b0c505e5d0c2693bda0469,21269,0,0,2012.02,2016.02,2015.12,2015.02,4040.72,0,28.0,0.0,0.186188,0.0,45.80687796,0,0.0,39.48,39.48,1,398.99,4,13.15,0,0.06324316666666664,15.253643486666666,0,0,1,0,1,0,0,0
3891,3c65bf11db9c93caf44b86da48394eff,23488,0,0,2011.07,2016.07,2011.07,2015.07,3462.18,0,0.0,0.0,0.143166,0.0,44.31137796,0,0.0,16.66,16.66,1,298.48,5,13.2,0,0.0490836111111111,14.780335119999998,0,0,1,0,0,0,0,1
3892,8524b64d51309a95f79e87538b984b47,40813,0,0,2010.06,2016.06,2014.07,2015.07,6022.14,0,0.0,18.32,0.143166,0.0,44.31137796,0,0.0,19.28,19.28,1,528.18,6,13.2,0,0.04911738888888886,14.814903319999999,0,0,1,0,1,0,0,0
3893,a57099ca668001e9e3be8f34b5e30b62,9811,234164,1090,2011.08,2016.08,2014.04,2015.08,1456.11,1090,0.0,16.73,0.1457109999999999,0.0,44.31137796,1,159.77,13.44,13.44,2,143.94,4,11.3,0,0.04947894444444443,14.814903319999999,0,0,1,0,0,0,0,1
3894,0d022e4d18ba432868b02c739b034fe2,14025,46024,1410,2004.1,2016.1,2004.1,2015.1,0.0,0,0.0,143.96,0.1152369999999999,0.100123,41.27136420000001,1,0.0,38.56,38.56,2,0.0,11,19.29,0,0.10044738888888882,27.17319186666666,0,1,0,0,0,0,1,0
3895,c8e3f66c1b828fefee5255191b26e5c3,8017,297,808,2011.1,2016.1,2014.06,2015.1,854.71,808,0.0,21.51,0.147506,0.0,45.80687796,1,120.72,23.04,23.04,2,81.44,4,13.2,0,0.050441499999999966,14.898236653333333,1,0,0,0,0,0,0,1
3896,0e1f7896bbb05f413f1ea90796155810,405323,0,58616,2010.02,2016.02,2010.02,2015.02,1420.76,73,0.0,132.16,0.1169,0.1000149999999999,40.606701,0,6.73,82.92,82.92,1,161.09,6,41.5,0,0.10043083333333329,27.13448826666666,1,0,0,0,0,1,0,0
3897,4f57361b0c15d89a50d5b9a9f3138992,8291,0,1152,2012.07,2016.08,2014.08,2015.08,454.32,0,0.0,12.69,0.165793,0.0885389999999999,44.31137796,0,0.0,16.44,16.44,1,49.01,4,13.856,0,0.08498911111111111,14.780335153333333,0,0,1,0,0,0,0,1
3898,673b2244fea35a68206ad5afcbd0fdc8,22700,0,2057,2012.01,2017.01,2014.12,2016.01,2346.74,2057,0.0,131.76,0.118638,0.101752,40.606701,0,214.82,22.56,22.56,1,280.69,4,15.1,0,0.10103699999999989,27.04397866666666,0,1,0,0,1,0,0,0
3899,374866d77f59b061a99f4abf7e657772,4352,0,0,2012.03,2016.03,2012.03,2015.03,659.96,0,0.0,17.37,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,68.85,4,10.39,0,0.0504033611111111,14.800088420000002,0,0,1,0,1,0,0,0
3900,46a38d2c3961d246d2ff95cd66f0ef09,11557,24546,0,2010.09,2016.09,2010.09,2015.09,1731.65,0,0.0,19.85,0.1457109999999999,0.0,44.31137796,1,0.0,11.95,11.95,4,155.53,5,13.856,0,0.049893861111111104,14.770458386666663,1,0,0,0,0,0,1,0
3901,da222d184c76e025cbaac3ec4ab0a8b7,14381,0,1292,2005.02,2016.02,2005.02,2015.02,1343.85,1292,0.0,132.11,0.1169,0.1000149999999999,40.606701,0,115.82,30.0,30.0,1,163.37,11,15.001,0,0.10043083333333329,27.13448826666666,0,1,0,0,0,0,1,0
3902,239291c9d07df66f5745368f3d8acc2b,165552,0,0,2013.04,2016.05,2014.05,2015.05,14618.71,0,0.0,178.15,0.1095049999999999,0.093167,40.606701,0,0.0,-0.48,-0.48,1,1939.73,3,220.0,0,0.09411378787878784,27.11309530909091,0,0,1,0,1,0,0,0
3903,4970e059fe380386eb1c6d69a9ad12c2,7341,16299,1388,2012.04,2016.04,2012.04,2015.04,967.4,1388,0.0,30.69,0.165214,0.087961,44.31137796,1,177.53,28.6,28.6,4,84.84,4,13.856,0,0.08619563888888887,14.79515012,0,0,1,0,1,0,0,0
3904,b8f6efbe903546e2806a8f26e582f023,42986,50383,0,2013.03,2016.05,2015.05,2015.03,5482.17,0,30.0,118.35,0.161365,0.135761,41.1052014,1,0.0,73.41,73.41,2,324.42,3,25.0,0,0.12422516666666665,27.485923600000003,0,0,1,0,1,0,0,0
3905,0fbed32cab77acb3bd7dce5d169fdc5f,14865,0,425,2010.02,2016.02,2015.12,2015.02,731.57,425,0.0,13.86,0.143227,0.0,44.31137796,0,61.37,33.12,33.12,1,77.97,6,13.2,1,0.050041333333333333,14.755643486666663,0,0,1,0,1,0,0,0
3906,9ffab35205c62be2e4525b415718c36e,14333,0,0,2012.06,2016.05,2015.05,2014.06,2696.56,0,30.0,16.73,0.198656,0.0,45.80687796,0,0.0,28.36,28.36,2,174.36,4,10.392,0,0.0628301944444444,15.159773486666666,0,0,1,0,1,0,0,0
3907,48f3e6e86f7a8656b2c6b6ce2763055e,24171,6901,1678,2013.05,2016.05,2014.05,2015.06,3517.71,1678,0.0,15.03,0.142065,0.0,44.31137796,1,241.54,19.28,19.28,2,270.68,3,10.392,0,0.04851744444444444,14.800088420000002,0,0,1,0,1,0,0,0
3908,08b30431b83424b9013133751fc0663a,151309,0,20743,2012.09,2016.09,2015.07,2015.09,18083.59,20743,0.0,36.12,0.162327,0.0850669999999999,44.31137796,0,2500.59,11.37,11.37,1,1165.49,3,13.164,0,0.08321877777777774,14.790211820000003,0,0,1,0,1,0,0,0
3909,e4d93537221f6eef070b795dc19de422,22634,0,0,2011.03,2016.03,2011.03,2015.03,2899.46,0,0.0,16.39,0.143801,0.0,44.31137796,0,0.0,27.14,27.14,1,249.87,5,13.2,1,0.04931827777777773,14.755643453333327,1,0,0,1,0,0,0,0
3910,694e51dcff9b02dd62892a2ac44c28f5,3118110,468369,289924,2012.07,2016.07,2012.07,2015.07,431.73,0,0.0,16.57,0.142881,0.086163,44.31137796,1,0.0,14.64,14.64,2,45.43,4,10.392,0,0.04988490909090906,14.782579829090912,0,0,1,1,0,0,0,0
3911,1a788ca3bfb16ce443dcf7d75e702b5d,59766,0,3599,2010.11,2016.08,2010.11,2013.1,4794.06,3599,0.0,145.78,0.0988049999999999,0.089617,58.99595196,0,296.32,-15.24,-15.24,1,476.11,5,99.0,0,0.0871833333333333,34.60794142,0,0,1,0,1,0,0,0
3912,3106c18908287ab77802fc543e87a008,25544,0,480,2011.06,2016.09,2015.12,2015.06,194.37,0,0.0,132.01,0.111186,0.096074,40.606701,0,0.0,13.53,13.53,1,19.79,5,15.1,0,0.09812061111111103,27.09828466666666,0,0,1,0,1,0,0,0
3913,2307b04efae14d367ea957c9b15df090,87445,0,7,2009.1,2016.1,2015.08,2015.1,418.01,7,0.0,17.64,0.142881,0.0,46.30537836,0,1.01,21.52,21.52,1,37.59,6,10.35,0,0.04948749999999996,14.901322953333334,1,0,0,0,0,1,0,0
3914,aec1bd80cf3d4f876a02d22eae70a4f1,553747,0,39444,2010.12,2016.12,2010.12,2015.12,5305.99,0,0.0,11.42,0.165022,0.08638,44.31137796,0,0.0,3.68,3.68,1,635.53,5,13.8,0,0.0849503055555555,14.755643453333327,1,0,0,0,0,1,0,0
3915,1d402d36024c37f64c7b8e6a66332ec4,1722179,1192414,181187,2010.01,2016.12,2010.01,2015.12,2050.64,4712,0.0,132.17,0.1152369999999999,0.100123,40.606701,1,496.58,1.36,1.36,2,213.78,6,31.45,0,0.10044033333333328,27.04397866666666,1,0,0,0,0,0,1,0
3916,40d6b5f4109d0a3db451c28e2d3d018c,396,0,48,2009.08,2016.08,2009.08,2015.08,58.87,48,0.0,16.42,0.144902,0.0,44.31137796,0,7.05,15.72,15.72,1,5.41,6,13.2,0,0.049566055555555495,14.775396786666667,0,1,0,0,0,0,1,0
3917,b0e71a6013ccb85b7fe8164eaeb0d7a2,608,0,0,2010.01,2017.01,2014.06,2016.01,89.9,0,0.0,16.49,0.1457109999999999,0.0,44.31137796,0,0.0,34.68,34.68,1,7.71,6,13.856,0,0.04975869444444444,14.78527348666667,0,0,1,0,0,1,0,0
3918,d4a8ec2f97e33000b3b21947b8c6ad44,4903,0,0,2012.01,2016.01,2015.11,2015.02,738.69,0,0.0,8.87,0.143227,0.0,44.31137796,0,0.0,33.12,33.12,1,82.84,4,13.2,0,0.050205916666666635,14.814903319999999,0,0,1,0,0,0,0,1
3919,136e9e147c61f534244aa0d78519fa49,28763,0,0,2012.11,2016.11,2012.11,2015.11,3730.07,0,0.0,32.77,0.1446309999999999,0.0,44.31137796,0,0.0,27.14,27.14,1,310.68,3,13.2,1,0.049271499999999996,14.760581753333327,0,1,0,0,0,0,0,1
3920,641fa1ed30cdaf85d64c2d846708fdc3,12101,0,965,2011.11,2016.11,2015.05,2015.11,1350.93,965,0.0,129.96,0.1165089999999999,0.101397,40.606701,0,98.95,12.6,12.6,1,162.68,4,40.0,0,0.10257322222222214,27.05302966666666,0,0,1,0,1,0,0,0
3921,2e5513f59f36862955d1bac138e4b414,4056,0,714,2010.11,2016.11,2010.11,2015.11,610.59,714,0.0,18.32,0.147506,0.0,45.80687796,0,106.19,20.61,20.61,1,61.87,5,12.5,0,0.05023463888888887,14.802248486666663,0,0,1,0,1,0,0,0
3922,beeb12d6d9cf66e7aa85f8406fad8781,694760,0,102705,2010.04,2016.04,2015.11,2015.04,34080.91,58839,0.0,141.42,0.1095049999999999,0.093167,40.606701,0,5341.47,-4.3,-4.3,1,1921.32,6,100.0,0,0.09467033333333326,27.11638653333333,1,0,0,0,0,1,0,0
3923,780c8cf1044b00012d1ba6627da5075b,38909,0,4625,2012.02,2016.02,2015.05,2015.03,5774.37,4625,30.0,0.0,0.186186,0.0,45.80687796,0,865.7,45.12,45.12,2,324.29,4,15.0,0,0.06324255555555554,15.253643486666666,0,0,1,0,0,0,0,1
3924,a29d90ae666817ca24d7fe85a892ea1d,139775,0,14883,2010.01,2017.01,2010.01,2016.01,4502.54,4612,0.0,131.76,0.1168849999999999,0.100009,40.606701,0,491.03,22.68,22.68,1,449.95,6,15.115,0,0.09999169696969694,27.043978727272727,1,0,0,0,0,1,0,0
3925,207e7319fb5e5a4c4892c07099f551e7,3712,0,0,2012.05,2016.05,2015.04,2015.05,355.79,0,0.0,134.73,0.115174,0.098837,40.606701,0,0.0,52.05,52.05,1,173.91,4,49.0,0,0.09900672222222218,27.10733566666666,0,1,0,0,0,1,0,0
3926,87957d998d168de378483a48fd1a57c1,31214,36676,4214,2012.05,2016.05,2013.1,2015.06,4609.54,4214,0.0,55.34,0.143166,0.0,44.31137796,1,611.23,21.9,21.9,2,438.78,4,13.2,0,0.0491216111111111,14.790211753333333,0,1,0,0,1,0,0,0
3927,3d05047c5af03c61a896781e1616414b,40414,0,2756,2012.11,2016.11,2015.11,2015.11,4022.29,2756,0.0,126.19,0.114202,0.099086,40.606701,0,262.24,6.57,6.57,1,467.08,3,34.641,0,0.10091791666666657,27.15259,0,1,0,0,1,0,0,0
3928,3f4a768a3ce8cb61d919378e2886fbb7,12617,2177,0,2009.01,2016.01,2009.01,2015.01,1305.42,0,0.0,19.57,0.1458839999999999,0.0,44.31137796,1,0.0,28.56,28.56,3,130.43,7,11.4,0,0.04985775,14.755643419999993,0,1,0,0,1,0,0,0
3929,814dc227e4c02bdc10ca0bc8cd89b184,20000,0,2245,2012.06,2016.06,2015.05,2015.06,2205.91,2245,0.0,130.32,0.11634,0.099998,40.606701,0,239.76,22.92,22.92,1,241.26,4,25.0,0,0.1016249999999999,27.098284800000002,0,0,1,0,1,0,0,0
3930,1a3344cfad06178c0911d8c2e88f25cb,9445,0,4159,2013.04,2016.04,2013.04,2015.04,985.33,4159,0.0,16.5,0.1620329999999999,0.084138,44.31137796,0,445.29,21.38,21.38,1,87.71,3,10.35,0,0.08463452777777776,14.79515012,0,1,0,0,1,0,0,0
3931,14eeb1a65793ec19d43d6310602e08a7,8990,0,1802,2009.02,2016.02,2015.12,2015.02,1307.65,1802,0.0,16.47,0.142995,0.0,44.31137796,0,259.63,34.68,34.68,1,130.06,7,13.856,0,0.04839283333333333,14.78527348666667,0,1,0,0,1,0,0,0
3932,aaf477e293387476c8b1527200489927,6399,6305,1797,2009.08,2016.08,2015.06,2015.08,349.39,1497,0.0,16.63,0.163482,0.086225,44.31137796,1,150.72,12.36,12.36,3,35.69,6,10.392,1,0.0844743333333333,14.77539682,0,1,0,0,0,0,1,0
3933,1386176f3766c7d92ba874200be013b0,80765,0,5042,2008.05,2016.05,2008.05,2015.05,7465.4,5042,0.0,348.01,0.097701,0.0894269999999999,58.99595196,0,448.68,-3.78,-3.78,1,544.77,8,50.0,0,0.08895605555555548,34.61950051666667,0,0,1,0,0,0,1,0
3934,7e9ace92aabd8fb2332b5f8a8fc45195,39586,0,0,2010.09,2016.09,2015.07,2015.09,1506.47,0,0.0,15.96,0.141666,0.0,44.31137796,0,0.0,8.98,8.98,1,116.74,5,10.39,0,0.04913780555555553,14.770458486666667,0,0,1,0,1,0,0,0
3935,f92c7f930013c362cc263de0366a01ab,6677,80,0,2009.1,2016.1,2009.1,2015.1,997.89,0,0.0,16.13,0.144902,0.0,44.31137796,1,0.0,10.32,10.32,2,82.39,6,13.8,0,0.0495083333333333,14.76552012,1,0,0,0,0,1,0,0
3936,f715d64e53a57766bc0f0f8e4e163218,15000,30072,0,2012.11,2016.11,2014.1,2015.12,2211.13,0,0.0,0.0,0.145789,0.0,44.31137796,1,0.0,7.02,7.02,2,206.38,3,15.0,0,0.049025499999999965,14.755643519999998,0,0,1,0,1,0,0,0
3937,c1fa6b77c634b574ede306741be80f85,43174,0,5512,2009.08,2016.08,2015.07,2015.08,2730.75,2770,0.0,131.77,0.114604,0.098262,40.606701,0,269.6,12.54,12.54,1,307.0,6,20.0,0,0.09881022222222217,27.080182666666662,0,1,0,0,0,0,1,0
3938,55091aace7bd0fadd194f46cb4886fea,20459,0,1934,2010.1,2017.01,2015.01,2016.01,172.14,119,0.0,146.96,0.145677,0.125383,41.7698634,0,14.58,69.24,69.24,1,67.28,5,17.32,0,0.1299748888888888,27.560416083333337,0,0,1,0,1,0,0,0
3939,8082d902b1d4af462836e52a9b40f398,22044,0,0,2010.04,2016.04,2013.09,2015.04,2150.13,0,0.0,6.69,0.113271,0.096951,40.606701,0,0.0,-2.36,-2.36,1,934.72,6,55.0,0,0.0974026666666666,27.116386000000002,0,0,1,0,1,0,0,0
3940,8f3a42191c9a4e15591458606d952d21,6213,0,276,2005.06,2016.06,2005.06,2015.06,161.83,276,0.0,133.72,0.115174,0.098837,40.606701,0,28.45,23.72,23.72,1,17.56,11,15.001,0,0.0993588333333333,27.09828466666666,0,1,0,0,0,0,1,0
3941,367b851120b609856715d3573ac17bff,28458,0,3070,2010.1,2016.1,2015.09,2015.1,3001.79,3070,0.0,130.32,0.115939,0.100823,40.606701,0,308.41,8.4,8.4,1,355.2,5,25.0,0,0.10186549999999996,27.15259,0,0,1,0,0,0,1,0
3942,6bc77d177230ac144c94a450393cdaf5,4076,0,841,2009.09,2016.09,2009.09,2015.09,510.18,841,0.0,17.46,0.165793,0.0885389999999999,44.31137796,0,107.77,10.08,10.08,1,45.54,6,10.392,0,0.08521605555555554,14.770458486666667,1,0,0,0,1,0,0,0
3943,3a71efee347c2f5ca28f1dfcda78ffca,1944,0,347,2011.09,2016.09,2015.07,2015.09,283.94,347,0.0,16.54,0.141434,0.0,44.31137796,0,49.59,10.03,10.03,1,22.31,4,10.35,0,0.0488616944444444,14.770458486666667,1,0,0,0,0,0,1,0
3944,2e426bf060ac8801f6a1198bc5c27624,2128,0,0,2012.11,2016.11,2012.11,2015.11,321.22,0,0.0,0.0,0.147506,0.0,46.30537836,0,0.0,21.09,21.09,1,33.52,3,10.392,1,0.05023463888888887,14.816137319999996,1,0,0,0,0,0,0,1
3945,57d986a49803981635331d64ddc35d0f,15366,0,0,2013.03,2016.03,2013.03,2015.03,892.09,0,0.0,17.51,0.146694,0.0,44.31137796,0,0.0,26.04,26.04,1,96.47,3,10.392,0,0.0504033611111111,14.800088420000002,0,0,1,0,1,0,0,0
3946,a75f46cd3b4d58a93ccb2f8c4e40ee33,15667,35615,1307,2012.01,2017.01,2015.05,2016.01,1688.92,1307,0.0,128.91,0.116908,0.100019,40.606701,1,132.77,24.0,24.0,2,195.63,4,16.0,0,0.1020963333333333,27.0439788,0,0,1,0,1,0,0,0
3947,f7562ba0aacdbca9de346b96f774ecbc,4645,21235,0,2012.05,2016.05,2015.04,2015.05,693.27,0,0.0,14.39,0.14398,0.0,44.31137796,1,0.0,24.42,24.42,3,78.22,4,13.2,0,0.049519194444444435,14.790211786666667,0,0,1,0,1,0,0,0
3948,c60599466a649b339f3cde045368d823,301,0,1,2011.11,2016.11,2015.09,2015.11,37.68,1,0.0,25.14,0.164775,0.086131,46.30537836,0,0.17,28.02,28.02,1,5.87,4,13.856,1,0.08547922222222216,14.81613735333333,0,0,1,0,0,0,0,1
3949,6ebe9351b6bf4e68d86a4090f80c80ab,12123,0,0,2012.05,2016.05,2012.05,2015.06,1789.66,0,0.0,16.02,0.143166,0.0,44.31137796,0,0.0,21.9,21.9,1,161.36,4,13.2,0,0.049077363636363634,14.79335433818182,0,1,0,0,0,0,0,1
3950,ee66964018b1fb103062c78905c7e5be,1394918,0,75133,2011.06,2016.06,2011.06,2015.06,0.0,0,0.0,6.81,0.138765,0.0,44.44470996,0,0.0,0.12,0.12,1,0.0,5,14.49,0,0.0471986111111111,14.814903319999999,0,0,1,0,1,0,0,0
3951,2dcdb5833731375c3c74333f12464f76,722451,618455,101738,2010.01,2016.03,2010.01,2015.03,1505.3,4892,0.0,16.87,0.1640579999999999,0.086163,44.31137796,1,485.4,28.45,28.45,2,128.41,6,13.856,0,0.08499322222222216,14.800088420000002,1,0,0,0,0,0,1,0
3952,6736ae63d66f4ef4d70e8ec110a8adc8,91538,0,6912,2010.1,2016.1,2014.1,2015.1,11822.67,6912,24.0,130.31,0.145677,0.125383,41.27136420000001,0,840.84,48.48,48.48,1,798.49,5,20.786,0,0.12843608333333323,27.588193883333332,0,0,1,0,1,0,0,0
3953,225059894cb3a56b9cf1f08b2d325a73,7372,0,0,2012.04,2016.04,2012.04,2015.04,304.34,0,0.0,17.31,0.146694,0.0,44.31137796,0,0.0,21.48,21.48,1,30.64,4,10.39,0,0.0504057222222222,14.795150086666666,0,0,1,0,1,0,0,0
3954,e18f6874877b1f648e5bf277e493eef1,3004,0,263,2010.07,2016.07,2010.07,2015.07,450.01,263,0.0,9.62,0.1457109999999999,0.0,44.31137796,0,38.78,17.62,17.62,1,47.17,6,12.5,0,0.0499324722222222,14.780335186666669,0,0,1,0,0,0,1,0
